id,choice,L_prob,R_prob,L_effort,R_effort,L_PD,R_PD,L_ED,R_ED,H,L_SV,R_SV,diff_SV,diff_prob,diff_effort,H_dichotomized,diff_ED,diff_PD
"11",1,70,50,20,15,.458406,.272532,.068759,.112912,.543564,.9455866,.9231627,-.0224239,-20,-5,"Low",.0441529,.1858742
"11",0,50,40,15,30,.272532,.210136,.112912,.025498,0,.9231627,.1607428,-.7624199,-10,15,"Low",.0874137,.0623957
"11",0,60,40,20,25,.353455,.210136,.068759,.041872,0,.7290961,.2639621,-.465134,-20,5,"Low",.0268874,.1433186
"11",1,60,40,25,20,.353455,.210136,.041872,.068759,0,.4439915,.4334626,-.010529,-20,-5,"Low",.0268874,.1433186
"11",0,30,70,10,20,.162026,.458406,.185417,.068759,0,.9012706,.9455866,.044316,40,10,"Low",.1166581,.2963803
"11",1,70,30,20,10,.458406,.162026,.068759,.185417,0,.9455866,.9012706,-.044316,-40,-10,"Low",.1166581,.2963803
"11",0,50,40,15,30,.272532,.210136,.112912,.025498,0,.9231627,.1607428,-.7624199,-10,15,"Low",.0874137,.0623957
"11",1,40,30,30,10,.210136,.162026,.025498,.185417,0,.1607428,.9012706,.7405277,-10,-20,"Low",.1599189,.0481103
"11",1,40,60,10,15,.210136,.353455,.185417,.112912,.503258,1.168885,1.197277,.0283926,20,5,"Low",.0725052,.1433186
"11",1,60,40,25,20,.353455,.210136,.041872,.068759,0,.4439915,.4334626,-.010529,-20,-5,"Low",.0268874,.1433186
"11",0,60,40,15,10,.353455,.210136,.112912,.185417,.503258,1.197277,1.168885,-.0283926,-20,-5,"Low",.0725052,.1433186
"11",1,70,40,30,15,.458406,.210136,.025498,.112912,0,.3506559,.7118061,.3611501,-30,-15,"Low",.0874137,.2482699
"11",1,50,70,10,15,.272532,.458406,.185417,.112912,.503258,1.515962,1.552785,.036823,20,5,"Low",.0725052,.1858742
"11",1,40,30,30,25,.210136,.162026,.025498,.041872,0,.1607428,.2035284,.0427856,-10,-5,"Low",.0163734,.0481103
"11",1,70,30,20,10,.458406,.162026,.068759,.185417,0,.9455866,.9012706,-.044316,-40,-10,"Low",.1166581,.2963803
"11",0,30,40,20,30,.162026,.210136,.068759,.025498,0,.334222,.1607428,-.1734792,10,10,"Low",.0432608,.0481103
"11",0,70,30,10,30,.458406,.162026,.185417,.025498,0,2.54989,.123941,-2.425949,-40,20,"Low",.1599189,.2963803
"11",1,50,70,10,15,.272532,.458406,.185417,.112912,.503258,1.515962,1.552785,.036823,20,5,"Low",.0725052,.1858742
"11",0,30,70,10,20,.162026,.458406,.185417,.068759,0,.9012706,.9455866,.044316,40,10,"Low",.1166581,.2963803
"11",1,50,70,25,30,.272532,.458406,.041872,.025498,.991076,.3423404,.3506559,.0083155,20,5,"High",.0163734,.1858742
"11",0,40,70,15,30,.210136,.458406,.112912,.025498,0,.7118061,.3506559,-.3611501,30,15,"Low",.0874137,.2482699
"11",0,30,40,25,30,.162026,.210136,.041872,.025498,0,.2035284,.1607428,-.0427856,10,5,"Low",.0163734,.0481103
"11",0,50,70,10,20,.272532,.458406,.185417,.068759,0,1.515962,.9455866,-.5703756,20,10,"Low",.1166581,.1858742
"11",0,60,40,15,10,.353455,.210136,.112912,.185417,.503258,1.197277,1.168885,-.0283926,-20,-5,"Low",.0725052,.1433186
"11",1,50,30,20,10,.272532,.162026,.068759,.185417,0,.5621707,.9012706,.3390999,-20,-10,"Low",.1166581,.1105061
"11",1,40,60,10,15,.210136,.353455,.185417,.112912,.503258,1.168885,1.197277,.0283926,20,5,"Low",.0725052,.1433186
"11",1,50,40,30,25,.272532,.210136,.025498,.041872,.503258,.2084722,.2639621,.0554899,-10,-5,"Low",.0163734,.0623957
"11",1,70,40,30,15,.458406,.210136,.025498,.112912,0,.3506559,.7118061,.3611501,-30,-15,"Low",.0874137,.2482699
"11",1,60,30,25,15,.353455,.162026,.041872,.112912,0,.4439915,.5488392,.1048476,-30,-10,"Low",.0710403,.1914289
"11",0,60,40,20,25,.353455,.210136,.068759,.041872,0,.7290961,.2639621,-.465134,-20,5,"Low",.0268874,.1433186
"11",0,50,40,15,30,.272532,.210136,.112912,.025498,0,.9231627,.1607428,-.7624199,-10,15,"Low",.0874137,.0623957
"11",1,60,40,25,20,.353455,.210136,.041872,.068759,0,.4439915,.4334626,-.010529,-20,-5,"Low",.0268874,.1433186
"11",0,50,40,15,30,.272532,.210136,.112912,.025498,0,.9231627,.1607428,-.7624199,-10,15,"Low",.0874137,.0623957
"11",1,30,40,10,10,.162026,.210136,.185417,.185417,0,.9012706,1.168885,.2676143,10,0,"Low",0,.0481103
"11",1,60,30,25,15,.353455,.162026,.041872,.112912,0,.4439915,.5488392,.1048476,-30,-10,"Low",.0710403,.1914289
"11",0,70,30,10,30,.458406,.162026,.185417,.025498,0,2.54989,.123941,-2.425949,-40,20,"Low",.1599189,.2963803
"11",1,70,40,30,15,.458406,.210136,.025498,.112912,0,.3506559,.7118061,.3611501,-30,-15,"Low",.0874137,.2482699
"11",0,50,70,25,30,.272532,.458406,.041872,.025498,.991076,.3423404,.3506559,.0083155,20,5,"High",.0163734,.1858742
"11",0,30,70,10,20,.162026,.458406,.185417,.068759,0,.9012706,.9455866,.044316,40,10,"Low",.1166581,.2963803
"11",0,60,40,15,10,.353455,.210136,.112912,.185417,.503258,1.197277,1.168885,-.0283926,-20,-5,"Low",.0725052,.1433186
"11",0,70,30,10,30,.458406,.162026,.185417,.025498,0,2.54989,.123941,-2.425949,-40,20,"Low",.1599189,.2963803
"11",0,40,30,10,10,.210136,.162026,.185417,.185417,0,1.168885,.9012706,-.2676143,-10,0,"Low",0,.0481103
"11",0,30,50,10,20,.162026,.272532,.185417,.068759,0,.9012706,.5621707,-.3390999,20,10,"Low",.1166581,.1105061
"11",1,50,70,10,15,.272532,.458406,.185417,.112912,.503258,1.515962,1.552785,.036823,20,5,"Low",.0725052,.1858742
"11",1,60,40,25,20,.353455,.210136,.041872,.068759,0,.4439915,.4334626,-.010529,-20,-5,"Low",.0268874,.1433186
"11",1,70,50,20,15,.458406,.272532,.068759,.112912,.543564,.9455866,.9231627,-.0224239,-20,-5,"Low",.0441529,.1858742
"11",0,30,50,10,20,.162026,.272532,.185417,.068759,0,.9012706,.5621707,-.3390999,20,10,"Low",.1166581,.1105061
"11",1,40,30,30,20,.210136,.162026,.025498,.068759,0,.1607428,.334222,.1734792,-10,-10,"Low",.0432608,.0481103
"11",1,40,50,30,15,.210136,.272532,.025498,.112912,0,.1607428,.9231627,.7624199,10,-15,"Low",.0874137,.0623957
"11",1,40,30,30,25,.210136,.162026,.025498,.041872,0,.1607428,.2035284,.0427856,-10,-5,"Low",.0163734,.0481103
"11",1,40,30,30,10,.210136,.162026,.025498,.185417,0,.1607428,.9012706,.7405277,-10,-20,"Low",.1599189,.0481103
"11",0,60,30,15,20,.353455,.162026,.112912,.068759,0,1.197277,.334222,-.8630554,-30,5,"Low",.0441529,.1914289
"11",0,50,70,10,20,.272532,.458406,.185417,.068759,0,1.515962,.9455866,-.5703756,20,10,"Low",.1166581,.1858742
"11",,50,70,15,20,.272532,.458406,.112912,.068759,.543564,.9231627,.9455866,.0224239,20,5,"Low",.0441529,.1858742
"11",1,50,40,30,25,.272532,.210136,.025498,.041872,.503258,.2084722,.2639621,.0554899,-10,-5,"Low",.0163734,.0623957
"11",1,70,50,30,25,.458406,.272532,.025498,.041872,.991076,.3506559,.3423404,-.0083155,-20,-5,"High",.0163734,.1858742
"11",0,60,30,15,20,.353455,.162026,.112912,.068759,0,1.197277,.334222,-.8630554,-30,5,"Low",.0441529,.1914289
"11",0,60,30,15,10,.353455,.162026,.112912,.185417,0,1.197277,.9012706,-.2960069,-30,-5,"Low",.0725052,.1914289
"11",0,40,50,25,30,.210136,.272532,.041872,.025498,.503258,.2639621,.2084722,-.0554899,10,5,"Low",.0163734,.0623957
"11",1,70,50,20,10,.458406,.272532,.068759,.185417,0,.9455866,1.515962,.5703756,-20,-10,"Low",.1166581,.1858742
"11",1,30,40,10,10,.162026,.210136,.185417,.185417,0,.9012706,1.168885,.2676143,10,0,"Low",0,.0481103
"11",1,40,60,25,20,.210136,.353455,.041872,.068759,0,.2639621,.7290961,.465134,20,-5,"Low",.0268874,.1433186
"11",0,40,60,20,25,.210136,.353455,.068759,.041872,0,.4334626,.4439915,.010529,20,5,"Low",.0268874,.1433186
"11",1,50,70,10,15,.272532,.458406,.185417,.112912,.503258,1.515962,1.552785,.036823,20,5,"Low",.0725052,.1858742
"11",1,70,50,20,15,.458406,.272532,.068759,.112912,.543564,.9455866,.9231627,-.0224239,-20,-5,"Low",.0441529,.1858742
"11",0,60,30,15,10,.353455,.162026,.112912,.185417,0,1.197277,.9012706,-.2960069,-30,-5,"Low",.0725052,.1914289
"11",0,60,30,15,10,.353455,.162026,.112912,.185417,0,1.197277,.9012706,-.2960069,-30,-5,"Low",.0725052,.1914289
"11",1,40,30,30,10,.210136,.162026,.025498,.185417,0,.1607428,.9012706,.7405277,-10,-20,"Low",.1599189,.0481103
"11",1,40,30,30,10,.210136,.162026,.025498,.185417,0,.1607428,.9012706,.7405277,-10,-20,"Low",.1599189,.0481103
"11",0,60,30,15,20,.353455,.162026,.112912,.068759,0,1.197277,.334222,-.8630554,-30,5,"Low",.0441529,.1914289
"11",1,40,30,30,20,.210136,.162026,.025498,.068759,0,.1607428,.334222,.1734792,-10,-10,"Low",.0432608,.0481103
"11",0,60,40,20,25,.353455,.210136,.068759,.041872,0,.7290961,.2639621,-.465134,-20,5,"Low",.0268874,.1433186
"11",1,40,30,30,25,.210136,.162026,.025498,.041872,0,.1607428,.2035284,.0427856,-10,-5,"Low",.0163734,.0481103
"11",1,60,30,25,15,.353455,.162026,.041872,.112912,0,.4439915,.5488392,.1048476,-30,-10,"Low",.0710403,.1914289
"11",1,40,30,30,25,.210136,.162026,.025498,.041872,0,.1607428,.2035284,.0427856,-10,-5,"Low",.0163734,.0481103
"11",1,40,60,10,15,.210136,.353455,.185417,.112912,.503258,1.168885,1.197277,.0283926,20,5,"Low",.0725052,.1433186
"11",1,40,60,25,20,.210136,.353455,.041872,.068759,0,.2639621,.7290961,.465134,20,-5,"Low",.0268874,.1433186
"11",1,60,40,25,20,.353455,.210136,.041872,.068759,0,.4439915,.4334626,-.010529,-20,-5,"Low",.0268874,.1433186
"11",1,30,60,10,15,.162026,.353455,.185417,.112912,0,.9012706,1.197277,.2960069,30,5,"Low",.0725052,.1914289
"11",0,30,50,10,20,.162026,.272532,.185417,.068759,0,.9012706,.5621707,-.3390999,20,10,"Low",.1166581,.1105061
"11",0,40,50,25,30,.210136,.272532,.041872,.025498,.503258,.2639621,.2084722,-.0554899,10,5,"Low",.0163734,.0623957
"11",0,40,70,15,30,.210136,.458406,.112912,.025498,0,.7118061,.3506559,-.3611501,30,15,"Low",.0874137,.2482699
"11",1,40,60,10,15,.210136,.353455,.185417,.112912,.503258,1.168885,1.197277,.0283926,20,5,"Low",.0725052,.1433186
"11",0,30,40,25,30,.162026,.210136,.041872,.025498,0,.2035284,.1607428,-.0427856,10,5,"Low",.0163734,.0481103
"11",0,40,30,10,10,.210136,.162026,.185417,.185417,0,1.168885,.9012706,-.2676143,-10,0,"Low",0,.0481103
"11",1,60,30,25,15,.353455,.162026,.041872,.112912,0,.4439915,.5488392,.1048476,-30,-10,"Low",.0710403,.1914289
"11",1,70,50,30,25,.458406,.272532,.025498,.041872,.991076,.3506559,.3423404,-.0083155,-20,-5,"High",.0163734,.1858742
"11",1,50,30,20,10,.272532,.162026,.068759,.185417,0,.5621707,.9012706,.3390999,-20,-10,"Low",.1166581,.1105061
"11",1,50,30,20,10,.272532,.162026,.068759,.185417,0,.5621707,.9012706,.3390999,-20,-10,"Low",.1166581,.1105061
"11",1,30,70,30,10,.162026,.458406,.025498,.185417,0,.123941,2.54989,2.425949,40,-20,"Low",.1599189,.2963803
"11",,30,70,10,20,.162026,.458406,.185417,.068759,0,.9012706,.9455866,.044316,40,10,"Low",.1166581,.2963803
"11",0,60,40,15,10,.353455,.210136,.112912,.185417,.503258,1.197277,1.168885,-.0283926,-20,-5,"Low",.0725052,.1433186
"11",1,70,50,20,10,.458406,.272532,.068759,.185417,0,.9455866,1.515962,.5703756,-20,-10,"Low",.1166581,.1858742
"11",1,40,50,30,15,.210136,.272532,.025498,.112912,0,.1607428,.9231627,.7624199,10,-15,"Low",.0874137,.0623957
"11",1,50,70,10,15,.272532,.458406,.185417,.112912,.503258,1.515962,1.552785,.036823,20,5,"Low",.0725052,.1858742
"11",0,60,40,20,25,.353455,.210136,.068759,.041872,0,.7290961,.2639621,-.465134,-20,5,"Low",.0268874,.1433186
"11",1,30,40,10,10,.162026,.210136,.185417,.185417,0,.9012706,1.168885,.2676143,10,0,"Low",0,.0481103
"11",0,50,70,15,20,.272532,.458406,.112912,.068759,.543564,.9231627,.9455866,.0224239,20,5,"Low",.0441529,.1858742
"11",1,40,30,30,20,.210136,.162026,.025498,.068759,0,.1607428,.334222,.1734792,-10,-10,"Low",.0432608,.0481103
"11",1,40,30,30,10,.210136,.162026,.025498,.185417,0,.1607428,.9012706,.7405277,-10,-20,"Low",.1599189,.0481103
"11",1,40,50,30,15,.210136,.272532,.025498,.112912,0,.1607428,.9231627,.7624199,10,-15,"Low",.0874137,.0623957
"11",0,50,70,15,20,.272532,.458406,.112912,.068759,.543564,.9231627,.9455866,.0224239,20,5,"Low",.0441529,.1858742
"11",0,70,50,15,10,.458406,.272532,.112912,.185417,.503258,1.552785,1.515962,-.036823,-20,-5,"Low",.0725052,.1858742
"11",0,60,30,15,20,.353455,.162026,.112912,.068759,0,1.197277,.334222,-.8630554,-30,5,"Low",.0441529,.1914289
"11",0,70,30,10,30,.458406,.162026,.185417,.025498,0,2.54989,.123941,-2.425949,-40,20,"Low",.1599189,.2963803
"11",0,30,60,15,25,.162026,.353455,.112912,.041872,0,.5488392,.4439915,-.1048476,30,10,"Low",.0710403,.1914289
"11",1,40,60,25,20,.210136,.353455,.041872,.068759,0,.2639621,.7290961,.465134,20,-5,"Low",.0268874,.1433186
"11",0,60,30,15,20,.353455,.162026,.112912,.068759,0,1.197277,.334222,-.8630554,-30,5,"Low",.0441529,.1914289
"11",1,70,30,20,10,.458406,.162026,.068759,.185417,0,.9455866,.9012706,-.044316,-40,-10,"Low",.1166581,.2963803
"11",1,30,40,10,10,.162026,.210136,.185417,.185417,0,.9012706,1.168885,.2676143,10,0,"Low",0,.0481103
"11",1,70,50,20,10,.458406,.272532,.068759,.185417,0,.9455866,1.515962,.5703756,-20,-10,"Low",.1166581,.1858742
"11",1,70,30,20,10,.458406,.162026,.068759,.185417,0,.9455866,.9012706,-.044316,-40,-10,"Low",.1166581,.2963803
"11",0,40,60,20,25,.210136,.353455,.068759,.041872,0,.4334626,.4439915,.010529,20,5,"Low",.0268874,.1433186
"11",0,50,70,25,30,.272532,.458406,.041872,.025498,.991076,.3423404,.3506559,.0083155,20,5,"High",.0163734,.1858742
"11",1,40,30,30,20,.210136,.162026,.025498,.068759,0,.1607428,.334222,.1734792,-10,-10,"Low",.0432608,.0481103
"11",0,30,40,25,30,.162026,.210136,.041872,.025498,0,.2035284,.1607428,-.0427856,10,5,"Low",.0163734,.0481103
"11",1,40,50,30,15,.210136,.272532,.025498,.112912,0,.1607428,.9231627,.7624199,10,-15,"Low",.0874137,.0623957
"11",1,30,60,20,15,.162026,.353455,.068759,.112912,0,.334222,1.197277,.8630554,30,-5,"Low",.0441529,.1914289
"11",0,30,40,10,30,.162026,.210136,.185417,.025498,0,.9012706,.1607428,-.7405277,10,20,"Low",.1599189,.0481103
"11",0,40,70,15,30,.210136,.458406,.112912,.025498,0,.7118061,.3506559,-.3611501,30,15,"Low",.0874137,.2482699
"11",1,60,30,25,15,.353455,.162026,.041872,.112912,0,.4439915,.5488392,.1048476,-30,-10,"Low",.0710403,.1914289
"11",0,50,70,15,20,.272532,.458406,.112912,.068759,.543564,.9231627,.9455866,.0224239,20,5,"Low",.0441529,.1858742
"11",0,40,70,15,30,.210136,.458406,.112912,.025498,0,.7118061,.3506559,-.3611501,30,15,"Low",.0874137,.2482699
"11",0,40,60,20,25,.210136,.353455,.068759,.041872,0,.4334626,.4439915,.010529,20,5,"Low",.0268874,.1433186
"11",1,40,30,30,10,.210136,.162026,.025498,.185417,0,.1607428,.9012706,.7405277,-10,-20,"Low",.1599189,.0481103
"11",1,50,40,30,25,.272532,.210136,.025498,.041872,.503258,.2084722,.2639621,.0554899,-10,-5,"Low",.0163734,.0623957
"11",1,40,30,30,20,.210136,.162026,.025498,.068759,0,.1607428,.334222,.1734792,-10,-10,"Low",.0432608,.0481103
"11",1,70,50,30,25,.458406,.272532,.025498,.041872,.991076,.3506559,.3423404,-.0083155,-20,-5,"High",.0163734,.1858742
"11",1,30,70,30,10,.162026,.458406,.025498,.185417,0,.123941,2.54989,2.425949,40,-20,"Low",.1599189,.2963803
"11",0,70,50,15,10,.458406,.272532,.112912,.185417,.503258,1.552785,1.515962,-.036823,-20,-5,"Low",.0725052,.1858742
"11",0,40,50,25,30,.210136,.272532,.041872,.025498,.503258,.2639621,.2084722,-.0554899,10,5,"Low",.0163734,.0623957
"11",1,70,50,20,10,.458406,.272532,.068759,.185417,0,.9455866,1.515962,.5703756,-20,-10,"Low",.1166581,.1858742
"11",1,30,60,10,15,.162026,.353455,.185417,.112912,0,.9012706,1.197277,.2960069,30,5,"Low",.0725052,.1914289
"11",0,60,30,15,10,.353455,.162026,.112912,.185417,0,1.197277,.9012706,-.2960069,-30,-5,"Low",.0725052,.1914289
"12",0,60,40,20,25,.322018,.258426,.267135,.19205,0,2.580673,1.488919,-1.091754,-20,5,"Low",.0750854,.0635926
"12",0,70,50,30,30,.359462,.288475,.138069,.138069,0,1.488919,1.194885,-.2940335,-20,0,"Low",0,.070987
"12",0,50,60,25,30,.288475,.322018,.19205,.138069,.811278,1.662047,1.333824,-.3282231,10,5,"Low",.0539807,.0335433
"12",1,50,70,20,25,.288475,.359462,.267135,.19205,.764205,2.311855,2.071038,-.2408164,20,5,"Low",.0750854,.070987
"12",0,60,40,20,25,.322018,.258426,.267135,.19205,0,2.580673,1.488919,-1.091754,-20,5,"Low",.0750854,.0635926
"12",0,40,30,10,10,.258426,.231507,.516851,.516851,0,4.007029,3.589634,-.4173954,-10,0,"Low",0,.0269191
"12",,30,50,20,30,.231507,.288475,.267135,.138069,.954434,1.855307,1.194885,-.6604216,20,10,"High",.1290661,.0569684
"12",,70,60,20,15,.359462,.322018,.267135,.371577,.954434,2.880749,3.589634,.7088854,-10,-5,"High",.1044414,.0374437
"12",0,30,30,15,20,.231507,.231507,.371577,.267135,.503258,2.580673,1.855307,-.725366,0,5,"Low",.1044414,0
"12",1,50,70,30,30,.288475,.359462,.138069,.138069,0,1.194885,1.488919,.2940335,20,0,"Low",0,.070987
"12",0,60,40,25,15,.322018,.258426,.19205,.371577,.811278,1.855307,2.880749,1.025442,-20,-10,"Low",.1795268,.0635926
"12",,40,60,15,25,.258426,.322018,.371577,.19205,.811278,2.880749,1.855307,-1.025442,20,10,"Low",.1795268,.0635926
"12",0,30,30,15,20,.231507,.231507,.371577,.267135,.503258,2.580673,1.855307,-.725366,0,5,"Low",.1044414,0
"12",0,60,30,15,10,.322018,.231507,.371577,.516851,0,3.589634,3.589634,-2.38e-07,-30,-5,"Low",.1452746,.0905117
"12",1,30,60,10,15,.231507,.322018,.516851,.371577,0,3.589634,3.589634,2.38e-07,30,5,"Low",.1452746,.0905117
"12",1,50,40,30,20,.288475,.258426,.138069,.267135,0,1.194885,2.071038,.8761531,-10,-10,"Low",.1290661,.0300493
"12",0,60,30,15,10,.322018,.231507,.371577,.516851,0,3.589634,3.589634,-2.38e-07,-30,-5,"Low",.1452746,.0905117
"12",1,50,70,30,30,.288475,.359462,.138069,.138069,0,1.194885,1.488919,.2940335,20,0,"Low",0,.070987
"12",0,30,40,20,30,.231507,.258426,.267135,.138069,0,1.855307,1.070419,-.7848879,10,10,"Low",.1290661,.0269191
"12",0,50,60,25,30,.288475,.322018,.19205,.138069,.811278,1.662047,1.333824,-.3282231,10,5,"Low",.0539807,.0335433
"12",0,60,70,10,20,.322018,.359462,.516851,.267135,.991076,4.993066,2.880749,-2.112317,10,10,"High",.249716,.0374437
"12",0,60,40,20,25,.322018,.258426,.267135,.19205,0,2.580673,1.488919,-1.091754,-20,5,"Low",.0750854,.0635926
"12",1,30,70,30,15,.231507,.359462,.138069,.371577,0,.958918,4.00703,3.048111,40,-15,"Low",.2335075,.1279553
"12",0,40,30,10,10,.258426,.231507,.516851,.516851,0,4.007029,3.589634,-.4173954,-10,0,"Low",0,.0269191
"12",0,30,30,20,15,.231507,.231507,.267135,.371577,.503258,1.855307,2.580673,.725366,0,-5,"Low",.1044414,0
"12",,40,60,10,20,.258426,.322018,.516851,.267135,0,4.007029,2.580673,-1.426356,20,10,"Low",.249716,.0635926
"12",0,30,40,20,30,.231507,.258426,.267135,.138069,0,1.855307,1.070419,-.7848879,10,10,"Low",.1290661,.0269191
"12",0,60,50,30,25,.322018,.288475,.138069,.19205,.811278,1.333824,1.662047,.3282231,-10,-5,"Low",.0539807,.0335433
"12",1,30,50,20,30,.231507,.288475,.267135,.138069,.954434,1.855307,1.194885,-.6604216,20,10,"High",.1290661,.0569684
"12",0,40,60,15,25,.258426,.322018,.371577,.19205,.811278,2.880749,1.855307,-1.025442,20,10,"Low",.1795268,.0635926
"12",1,30,50,10,15,.231507,.288475,.516851,.371577,.764205,3.589634,3.215717,-.3739171,20,5,"Low",.1452746,.0569684
"12",0,70,50,25,20,.359462,.288475,.19205,.267135,.764205,2.071038,2.311855,.2408164,-20,-5,"Low",.0750854,.070987
"12",,40,70,15,25,.258426,.359462,.371577,.19205,0,2.880749,2.071038,-.80971,30,10,"Low",.1795268,.1010362
"12",0,70,30,15,30,.359462,.231507,.371577,.138069,0,4.00703,.958918,-3.048111,-40,15,"Low",.2335075,.1279553
"12",0,50,40,15,20,.288475,.258426,.371577,.267135,0,3.215717,2.071038,-1.144678,-10,5,"Low",.1044414,.0300493
"12",0,50,40,15,20,.288475,.258426,.371577,.267135,0,3.215717,2.071038,-1.144678,-10,5,"Low",.1044414,.0300493
"12",0,60,40,20,10,.322018,.258426,.267135,.516851,0,2.580673,4.007029,1.426356,-20,-10,"Low",.249716,.0635926
"12",0,60,30,20,10,.322018,.231507,.267135,.516851,0,2.580673,3.589634,1.008961,-30,-10,"Low",.249716,.0905117
"12",0,40,50,20,30,.258426,.288475,.267135,.138069,0,2.071038,1.194885,-.8761531,10,10,"Low",.1290661,.0300493
"12",1,60,70,10,20,.322018,.359462,.516851,.267135,.991076,4.993066,2.880749,-2.112317,10,10,"High",.249716,.0374437
"12",0,70,40,25,15,.359462,.258426,.19205,.371577,0,2.071038,2.880749,.80971,-30,-10,"Low",.1795268,.1010362
"12",0,30,40,20,30,.231507,.258426,.267135,.138069,0,1.855307,1.070419,-.7848879,10,10,"Low",.1290661,.0269191
"12",0,60,30,20,10,.322018,.231507,.267135,.516851,0,2.580673,3.589634,1.008961,-30,-10,"Low",.249716,.0905117
"12",0,70,30,15,30,.359462,.231507,.371577,.138069,0,4.00703,.958918,-3.048111,-40,15,"Low",.2335075,.1279553
"12",0,60,70,15,20,.322018,.359462,.371577,.267135,.954434,3.589634,2.880749,-.7088854,10,5,"High",.1044414,.0374437
"12",0,70,50,15,10,.359462,.288475,.371577,.516851,0,4.00703,4.472959,.4659295,-20,-5,"Low",.1452746,.070987
"12",1,50,40,30,20,.288475,.258426,.138069,.267135,0,1.194885,2.071038,.8761531,-10,-10,"Low",.1290661,.0300493
"12",1,70,60,20,15,.359462,.322018,.267135,.371577,.954434,2.880749,3.589634,.7088854,-10,-5,"High",.1044414,.0374437
"12",1,30,50,10,15,.231507,.288475,.516851,.371577,.764205,3.589634,3.215717,-.3739171,20,5,"Low",.1452746,.0569684
"12",1,50,70,10,15,.288475,.359462,.516851,.371577,0,4.472959,4.00703,-.4659295,20,5,"Low",.1452746,.070987
"12",1,30,50,10,15,.231507,.288475,.516851,.371577,.764205,3.589634,3.215717,-.3739171,20,5,"Low",.1452746,.0569684
"12",0,50,70,20,25,.288475,.359462,.267135,.19205,.764205,2.311855,2.071038,-.2408164,20,5,"Low",.0750854,.070987
"12",,70,40,25,15,.359462,.258426,.19205,.371577,0,2.071038,2.880749,.80971,-30,-10,"Low",.1795268,.1010362
"12",0,70,60,20,10,.359462,.322018,.267135,.516851,.991076,2.880749,4.993066,2.112317,-10,-10,"High",.249716,.0374437
"12",0,70,50,15,10,.359462,.288475,.371577,.516851,0,4.00703,4.472959,.4659295,-20,-5,"Low",.1452746,.070987
"12",0,40,30,10,10,.258426,.231507,.516851,.516851,0,4.007029,3.589634,-.4173954,-10,0,"Low",0,.0269191
"12",1,40,50,20,15,.258426,.288475,.267135,.371577,0,2.071038,3.215717,1.144678,10,-5,"Low",.1044414,.0300493
"12",1,30,60,10,20,.231507,.322018,.516851,.267135,0,3.589634,2.580673,-1.008961,30,10,"Low",.249716,.0905117
"12",1,30,50,20,30,.231507,.288475,.267135,.138069,.954434,1.855307,1.194885,-.6604216,20,10,"High",.1290661,.0569684
"12",1,40,60,10,20,.258426,.322018,.516851,.267135,0,4.007029,2.580673,-1.426356,20,10,"Low",.249716,.0635926
"12",1,50,70,20,25,.288475,.359462,.267135,.19205,.764205,2.311855,2.071038,-.2408164,20,5,"Low",.0750854,.070987
"12",0,50,40,15,20,.288475,.258426,.371577,.267135,0,3.215717,2.071038,-1.144678,-10,5,"Low",.1044414,.0300493
"12",1,40,60,10,20,.258426,.322018,.516851,.267135,0,4.007029,2.580673,-1.426356,20,10,"Low",.249716,.0635926
"12",0,70,60,20,10,.359462,.322018,.267135,.516851,.991076,2.880749,4.993066,2.112317,-10,-10,"High",.249716,.0374437
"12",1,50,70,30,30,.288475,.359462,.138069,.138069,0,1.194885,1.488919,.2940335,20,0,"Low",0,.070987
"12",0,30,30,15,20,.231507,.231507,.371577,.267135,.503258,2.580673,1.855307,-.725366,0,5,"Low",.1044414,0
"12",1,50,70,20,25,.288475,.359462,.267135,.19205,.764205,2.311855,2.071038,-.2408164,20,5,"Low",.0750854,.070987
"12",0,40,30,10,10,.258426,.231507,.516851,.516851,0,4.007029,3.589634,-.4173954,-10,0,"Low",0,.0269191
"12",,50,60,25,30,.288475,.322018,.19205,.138069,.811278,1.662047,1.333824,-.3282231,10,5,"Low",.0539807,.0335433
"12",0,70,30,15,30,.359462,.231507,.371577,.138069,0,4.00703,.958918,-3.048111,-40,15,"Low",.2335075,.1279553
"12",0,50,30,30,20,.288475,.231507,.138069,.267135,.954434,1.194885,1.855307,.6604216,-20,-10,"High",.1290661,.0569684
"12",0,60,30,20,10,.322018,.231507,.267135,.516851,0,2.580673,3.589634,1.008961,-30,-10,"Low",.249716,.0905117
"12",0,60,40,20,25,.322018,.258426,.267135,.19205,0,2.580673,1.488919,-1.091754,-20,5,"Low",.0750854,.0635926
"12",1,50,70,10,15,.288475,.359462,.516851,.371577,0,4.472959,4.00703,-.4659295,20,5,"Low",.1452746,.070987
"12",0,50,40,15,20,.288475,.258426,.371577,.267135,0,3.215717,2.071038,-1.144678,-10,5,"Low",.1044414,.0300493
"12",0,60,70,10,20,.322018,.359462,.516851,.267135,.991076,4.993066,2.880749,-2.112317,10,10,"High",.249716,.0374437
"12",1,50,70,10,15,.288475,.359462,.516851,.371577,0,4.472959,4.00703,-.4659295,20,5,"Low",.1452746,.070987
"12",0,60,70,15,20,.322018,.359462,.371577,.267135,.954434,3.589634,2.880749,-.7088854,10,5,"High",.1044414,.0374437
